key,ep,ef,np,nf,Binary,GP13,Jaccard,Naish1,Naish2,Ochiai,Russel+Rao,Wong1,bug,Rank
bug3#src/test_lib_json/main.cpp#TestCharReaderTesttestOperator::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestReaderTestallowNumericKeysTest_2::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestIteratorTeststaticStringKey::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestReaderTestallowNumericKeysTest_1::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestCharReaderTestossFuzz_21916_1::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestIteratorTestconvert::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
"bug3#src/lib_json/json_value.cpp#Value::initBasic(enum Json::ValueType type, _Bool allocated)",93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestCharReaderTestparseObjectWithErrors::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestMemberTemplateIsBehavesSameAsNamedIs::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestCharReaderTestossFuzz_21916_2::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestMemberTemplateAsBehavesSameAsNamedAs::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestFastWriterTestwriteNumericValue::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestCharReaderTestossFuzz_21916_3::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestIteratorTestindexes::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestIteratorTestreverseIterator::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestFuzzTestfuzzDoesntCrash::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/lib_json/json_value.cpp#Value::releasePayload(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/lib_json/json_value.cpp#Value::swap(class Json::Value & other),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestCharReaderTestparseNumber::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestIteratorTestnullValues::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestIteratorTestconstness::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestIteratorTestnames::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/lib_json/json_value.cpp#Value::swapPayload(class Json::Value & other),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestCharReaderTestparseArrayWithErrors::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/jsontest.cpp#TestResult::failed(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestcompareBoolean::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestobjects::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestnull::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/jsontest.cpp#Runner::Runner(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestnonIntegers::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/jsontest.cpp#FUNCTIONNOTFOUND,93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestmemberCount::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/lib_json/json_reader.cpp#Features::strictMode(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/jsontest.cpp#TestResult::setTestName(const Json::String & name),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestissue1264_3::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestissue1264_2::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestissue1264_1::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestintegers::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestgetArrayValue::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestcompareUInt::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestcompareType::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestcompareString::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestcompareObject::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestcompareNull::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestcompareInt::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestcompareDouble::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestStreamWriterTestwriteNestedObjects::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestcompareArray::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestcheckNormalizeFloatingPointStr::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestbools::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/jsontest.cpp#Runner::add(JsonTest::TestCaseFactory factory),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestoffsetAccessors::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestarrayIssue252::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/jsontest.cpp#TestResult::popPredicateContext(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#include/json/value.h#Comments::Comments(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#include/json/value.h#FUNCTIONNOTFOUND,93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
"bug3#src/test_lib_json/main.cpp#main(int argc, const char ** argv)",93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#include/json/value.h#Value::isAllocated(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#include/json/value.h#Value::setIsAllocated(_Bool v),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#include/json/value.h#Value::setType(enum Json::ValueType v),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/jsontest.cpp#TestResult::TestResult(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/jsontest.cpp#TestCase::~TestCase(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/jsontest.cpp#TestCase::run(class JsonTest::TestResult & result),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#ValueTest::ValueTest(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/jsontest.cpp#TestCase::TestCase(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestzeroesInKeys::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/jsontest.cpp#Runner::testNameAt(size_t index),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestzeroes::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTesttypeChecksThrowExceptions::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/jsontest.cpp#Runner::testCount(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTeststrings::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
"bug3#src/test_lib_json/jsontest.cpp#Runner::runTestAt(size_t index, class JsonTest::TestResult & result)",93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestspecialFloats::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
"bug3#src/test_lib_json/jsontest.cpp#Runner::runCommandLine(int argc, const char ** argv)",93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestsearchValueByPath::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestresizeArray::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestprecision::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestarrays::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestCharReaderTestparseWithStackLimit::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestCharReaderAllowNumericKeysTestallowNumericKeys::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestCharReaderTestparseWithOneError::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/lib_json/json_value.cpp#CZString::CZString(const class Json::Value::CZString & other),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestStyledWriterTestwriteValueWithComment::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestStyledStreamWriterTestmultiLineArray::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/lib_json/json_value.cpp#Comments::Comments(class Json::Value::Comments && that),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/lib_json/json_value.cpp#CZString::~CZString(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestStyledWriterTestwriteNumericValue::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestCharReaderAllowDropNullTestissue178::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestStyledWriterTestwriteNestedObjects::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestStyledStreamWriterTestwriteArrays::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestCommentBefore::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestStyledWriterTestwriteArrays::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestCharReaderAllowSpecialFloatsTestissue209::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestStyledStreamWriterTestwriteNestedObjects::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestStyledWriterTestmultiLineArray::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestStyledStreamWriterTestwriteNumericValue::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/lib_json/json_value.cpp#CZString::CZString(Json::Value::ArrayIndex index),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestStyledStreamWriterTestwriteValueWithComment::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestCharReaderAllowSingleQuotesTestissue182::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestCharReaderAllowSpecialFloatsTestspecialFloat::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestBuilderTestsettings::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestStreamWriterTestwriteZeroes::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestBomTestskipBom::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestarrayInsertAtRandomIndex::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestBomTestallowBom::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/lib_json/json_value.cpp#FUNCTIONNOTFOUND,93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestCharReaderAllowZeroesTestissue176::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestWideString::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestStreamWriterTestwriteNumericValue::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestStaticString::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
"bug3#src/lib_json/json_value.cpp#CZString::CZString(const char * str, unsigned int length, enum Json::Value::CZString::DuplicationPolicy allocate)",93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/lib_json/json_value.cpp#Comments::operator=(class Json::Value::Comments && that),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/lib_json/json_value.cpp#Comments::operator=(const class Json::Value::Comments & that),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
bug3#src/test_lib_json/main.cpp#TestValueTestCopyObject::factory(),93,3,0,0,1,3.0158730158730163,0.03125,0,2.0106382978723403,0.1767766952966369,0.03125,3,0,256.0
"bug3#src/test_lib_json/jsontest.cpp#checkStringEqual(class JsonTest::TestResult & result, const Json::String & expected, const Json::String & actual, const char * file, unsigned int line, const char * expr)",36,1,57,2,0,1.0136986301369864,0.02564102564102564,-1,0.6170212765957447,0.0949157995752499,0.010416666666666666,1,0,258.0
bug3#src/test_lib_json/jsontest.cpp#ToJsonString(Json::String in),36,1,57,2,0,1.0136986301369864,0.02564102564102564,-1,0.6170212765957447,0.0949157995752499,0.010416666666666666,1,0,258.0
bug3#src/test_lib_json/main.cpp#TestCharReaderAllowSpecialFloatsTestspecialFloat::runTestCase(),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#TestCharReaderAllowSingleQuotesTestissue182::runTestCase(),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/jsontest.cpp#TestResult::operator<<(_Bool value),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#TestCharReaderTestparseWithNoErrorsTestingOffsets::runTestCase(),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#TestCharReaderFailIfExtraTestcommentAfterBool::runTestCase(),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#TestCharReaderFailIfExtraTestcommentAfterArray::runTestCase(),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#TestCharReaderFailIfExtraTestcommentAfterObject::runTestCase(),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#TestCharReaderTestparseWithNoErrors::runTestCase(),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/jsontest.cpp#TestResult::operator<<(Json::UInt64 value),8,0,85,3,0,0.0,0.0,-1,-0.0851063829787234,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#TestCharReaderTestparseWithDetailError::runTestCase(),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#TestCharReaderTestparseString::runTestCase(),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#TestCharReaderAllowSpecialFloatsTestissue209::runTestCase(),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#ReaderTest::setStrictMode(),1,0,92,3,0,0.0,0.0,-1,-0.010638297872340424,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#TestCharReaderFailIfExtraTestissue107::runTestCase(),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#CharReaderAllowDropNullTest::checkEq(const CharReaderAllowDropNullTest::Value & v),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#ReaderTest::setFeatures(Json::Features & features),3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0,692.0
"bug3#src/test_lib_json/main.cpp#ReaderTest::checkStructuredErrors(const std::vector<Json::Reader::StructuredError> & actual, const std::vector<Json::Reader::StructuredError> & expected)",8,0,85,3,0,0.0,0.0,-1,-0.0851063829787234,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#TestCharReaderTestossFuzz_18147_2::runTestCase(),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
"bug3#src/test_lib_json/main.cpp#ReaderTest::checkParse(Input && input, const std::vector<Json::Reader::StructuredError> & structured, const std::string & formatted)",8,0,85,3,0,0.0,0.0,-1,-0.0851063829787234,0.0,0.0,0,0,692.0
"bug3#src/test_lib_json/main.cpp#ReaderTest::checkParse(Input && input, const std::vector<Json::Reader::StructuredError> & structured)",8,0,85,3,0,0.0,0.0,-1,-0.0851063829787234,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#TestBomTestallowBom::runTestCase(),1,0,92,3,0,0.0,0.0,-1,-0.010638297872340424,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#ReaderTest::checkParse(Input && input),9,0,84,3,0,0.0,0.0,-1,-0.09574468085106384,0.0,0.0,0,0,692.0
"bug3#src/test_lib_json/main.cpp#MemberTemplateAs::EqEval(T v, F f)",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340424,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#IsCheck::IsCheck(),7,0,86,3,0,0.0,0.0,-1,-0.07446808510638298,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#TestCharReaderTestossFuzz_18147_1::runTestCase(),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
"bug3#src/test_lib_json/main.cpp#CharReaderAllowDropNullTest::objGetAnd(std::string idx, CharReaderAllowDropNullTest::ValueCheck f)",0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#TestBomTestskipBom::runTestCase(),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
"bug3#src/test_lib_json/main.cpp#CharReaderAllowDropNullTest::arrGetAnd(int idx, CharReaderAllowDropNullTest::ValueCheck f)",0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#TestCharReaderTestparseObjectWithErrors::runTestCase(),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug3#src/test_lib_json/main.cpp#TestCharReaderTestparseArrayWithErrors::runTestCase(),0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
