key,ep,ef,np,nf,Binary,GP13,Jaccard,Naish1,Naish2,Ochiai,Russel+Rao,Wong1,bug,Rank
bug4#src/test_lib_json/main.cpp#TestReaderTestallowNumericKeysTest_2::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/lib_json/json_value.cpp#Value::Value(Json::Value::UInt value),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/lib_json/json_value.cpp#Value::Value(const char * value),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestReaderTestparseWithNoErrorsTestingOffsets::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestIteratorTestconstness::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/lib_json/json_value.cpp#Value::nullSingleton(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestFuzzTestfuzzDoesntCrash::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/lib_json/json_value.cpp#Value::Value(class Json::Value && other),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestFastWriterTestwriteNumericValue::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/lib_json/json_value.cpp#Value::Value(_Bool value),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/lib_json/json_value.cpp#Value::operator=(class Json::Value && other),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestFastWriterTestwriteNestedObjects::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/lib_json/json_value.cpp#Value::Value(Json::Value::Int value),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestIteratorTestdecrement::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestReaderTestparseWithOneError::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestReaderTestpushErrorTest::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestReaderTeststreamParseWithNoErrors::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestReaderTeststrictModeParseNumber::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestFastWriterTestwriteArrays::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestFastWriterTestomitEndingLineFeed::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestStreamWriterTestdropNullPlaceholders::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestFastWriterTestenableYAMLCompatibility::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
